,count
accido,2
difficilis,2
subito,2
laetitia,2
pretium,2
intestinum,2
gallus,2
spurcus,2
impune,2
uendo,2
fatuus,2
insidia,2
singulus,2
surripio,2
macer,2
inuenio,2
magus,2
usus,2
moechor,2
gaius,2
aemilius,2
lingo,2
omnino,2
iuuentius,2
ambrosius,2
propono,2
caelius,2
insperans,2
inimicus,2
laudo,2
sumptus,2
gellius,2
telum,2
priapus,2
expolio,1
nugae,1
aeuum,1
tribus,1
explico,1
qualiscumque,1
patrona,1
perennis,1
morsus,1
solaciolum,1
sicut,1
leuo,1
pernix,1
ligo,1
circumsilio,1
pipio,1
tenebricosus,1
opera,1
turgidulus,1
rubeo,1
nato,1
antea,1
comata,1
sibilus,1
buxifer,1
origo,1
litoralis,1
limpidus,1
rumor,1
aestimo,1
conturbo,1
inelegans,1
febriculosus,1
scortum,1
pudet,1
oliuom,1
puluinus,1
peraeque,1
attero,1
argutatio,1
inambulatio,1
effutuo,1
basiatio,1
lasarpicifer,1
pernumero,1
curiosus,1
fascino,1
ineptio,1
uentito,1
sector,1
obstino,1
perfero,1
destino,1
antesto,1
incolumis,1
natio,1
applico,1
uisus,1
scortillum,1
uisum,1
quonam,1
praesertim,1
irrumator,1
lectica,1
maligne,1
octo,1
grabatus,1
deceo,1
penetro,1
resono,1
sagittifer,1
septemgeminus,1
coloro,1
trans,1
gradior,1
uoluntas,1
tempto,1
respecto,1
tactus,1
belle,1
sordidus,1
talentum,1
lepor,1
differtus,1
aestimatio,1
mnemosynum,1
ceno,1
sacculus,1
cliens,1
suspicor,1
litterator,1
scilicet,1
continuo,1
librarius,1
scrinium,1
colligo,1
remunero,1
lector,1
admoueo,1
uenia,1
pudens,1
expeto,1
integellus,1
conseruo,1
platea,1
occupo,1
pudenter,1
lacesso,1
attraho,1
percurro,1
raphanus,1
mugilis,1
lepos,1
lumbus,1
mas,1
salio,1
ponticulus,1
axula,1
rediuiuus,1
recumbo,1
municeps,1
liuidus,1
maxime,1
profundus,1
bimulus,1
ulna,1
tenellulus,1
haedus,1
asseruo,1
diligens,1
alnus,1
fossa,1
suppernatus,1
securis,1
tantundem,1
usquam,1
stupor,1
stolidus,1
ueternus,1
derelinquo,1
caenum,1
clam,1
experior,1
instruo,1
irrumatio,1
esurio,1
sitio,1
probe,1
dicax,1
perscribo,1
palimpsestus,1
umbilicus,1
lorum,1
membrana,1
plumbum,1
caprimulgus,1
fossor,1
abhorreo,1
scurra,1
scite,1
aeque,1
miror,1
aliqui,1
re,1
attributus,1
mantica,1
cimex,1
ligneus,1
ruina,1
dolus,1
mucus,1
pituita,1
mundities,1
salillum,1
deciens,1
faba,1
lapillus,1
frico,1
inquino,1
precor,1
sat,1
flosculus,1
inquies,1
eleuo,1
cuniculus,1
anser,1
medullula,1
imulus,1
oricilla,1
situs,1
araneosus,1
turbidus,1
aries,1
oscitans,1
catagraphus,1
reglutino,1
latusculum,1
mollicellus,1
inuro,1
turpiter,1
conscribillo,1
insolenter,1
minuo,1
uesanio,1
uillula,1
oppositus,1
quindecim,1
pestilens,1
pincerna,1
uetulus,1
calix,1
magistra,1
acinus,1
migro,1
inanis,1
aptus,1
sarcinula,1
