,count
confessio,7
digitus,7
minerua,7
mundus,7
iucundus,6
fatigo,6
contraho,6
delicia,6
nata,6
diuinus,6
excepto,6
neglegentia,6
gradus,6
missus,6
excedo,6
dos,6
schema,6
egestas,6
pignus,6
consul,6
discordia,6
destituo,6
superstes,6
quamquam,6
exaudio,6
cresco,6
ambitio,6
potentia,6
uetus,6
potens,6
audax,6
caligo,6
osculor,6
crudeliter,6
improbo,6
alfius,6
immaturus,6
concursus,6
commendo,6
tempero,6
reconciliatio,6
honeste,6
aestimatio,6
motus,6
coram,6
angustia,6
thema,6
uilis,6
ferus,6
demitto,6
demissus,6
circumfero,6
existimo,6
altitudo,6
indignatio,6
senator,6
domi,6
agedum,6
litigo,6
constituo,6
nocturnus,6
polliceor,6
patrius,6
clarus,6
emptum,6
nupta,6
exhorresco,6
tolerabilis,6
ei,6
saeuitia,6
gratus,6
pendo,6
indicus,6
proficiscor,6
flagellum,6
exuro,6
ictus,6
feliciter,6
actus,6
pateo,6
toga,6
festus,6
sollemnis,6
auaritia,6
uulgaris,6
dignitas,6
horridus,6
industrius,6
agito,6
minime,6
ubicumque,6
gaudium,6
saltem,6
unguentum,6
fugitiuus,6
quattuor,6
placidus,6
tego,6
propius,6
ergastulum,6
mino,6
niger,6
tamdiu,6
peiero,6
superuenio,6
mendacium,6
amarus,6
expugno,6
nutrio,6
propero,6
furiosus,6
uictima,6
augeo,6
apparatus,6
duplex,6
lacero,6
serus,6
prudens,6
depono,6
significo,6
reperio,6
conuerto,6
plerus,6
ludus,6
debilitas,6
compello,6
corrupte,6
dextra,6
pariter,6
decurro,6
rabies,6
donum,6
dissimilis,6
emitto,6
mortalis,6
murus,6
perago,6
tumeo,6
exsurgo,6
uelum,6
undique,6
mutus,6
amputo,6
catilina,6
interfector,6
consularis,6
sublatus,6
coniectura,6
subsellium,6
licinius,6
sceleratus,6
aeternus,6
tumidus,6
triclinium,6
quot,6
praeco,6
salutaris,6
pictura,6
inspoliatus,6
statua,6
miraculum,5
recens,5
ingero,5
precarius,5
proficio,5
similitudo,5
insolens,5
ascendo,5
iuuentus,5
inuado,5
certo,5
neglego,5
commentarius,5
domesticus,5
pueritia,5
interuallum,5
pertinax,5
discutio,5
acer,5
uiolentus,5
contentio,5
duro,5
acta,5
subtilis,5
oratorius,5
moles,5
emineo,5
elido,5
penates,5
iactatus,5
barba,5
deformis,5
tremo,5
tenuis,5
introrsus,5
praedico,5
circumeo,5
dicis,5
fraus,5
collabor,5
uarietas,5
exprobro,5
ultro,5
inexorabilis,5
fraternus,5
medium,5
transitus,5
castitas,5
subiectum,5
fastidium,5
contrecto,5
meretricius,5
pontifex,5
cella,5
inermis,5
orno,5
frons,5
onus,5
iniuriosus,5
inimicitia,5
praecludo,5
conuiua,5
praeceptum,5
en,5
mergo,5
