,count
pompeius,3
conuoco,3
senatorius,3
equester,3
faueo,3
inuisus,3
interrogo,3
inuitus,3
emo,3
expergiscor,3
uobiscum,3
seruio,3
locuples,3
maledictum,3
increpo,3
petitio,3
atrocitas,3
reticeo,3
aliquot,3
probus,3
prodo,3
sermo,3
uigilo,3
intempestus,3
introeo,3
dolor,3
latro,3
anceps,3
uulgus,3
rumor,3
atrox,3
detrimentum,3
coerceo,3
sicut,3
commoueo,3
assideo,3
patricius,3
contentio,3
liberalitas,3
suspicio,3
alieno,3
capitalis,3
occasus,3
solum,3
omnino,3
odi,3
maritimus,3
innoxius,3
tracto,3
offero,3
calamitas,3
extra,3
retraho,3
bellicosus,3
notus,3
nosco,3
iste,3
perduco,3
quisnam,3
motus,3
dementia,3
nocturnus,3
actio,3
aditus,3
erumpo,3
uehemens,3
perfero,3
porro,3
aduoco,3
fateor,3
haruspex,3
cruentus,3
reficio,3
index,3
mobilitas,3
minitor,3
libertus,3
lectus,3
recte,3
compono,3
puer,3
compleo,3
praesertim,3
moderor,3
triginta,3
mecum,3
maleficium,3
imploro,3
condono,3
mehercule,3
corrigo,3
confiteor,3
quantum,3
carcer,3
paululum,3
armo,3
gener,3
trames,3
excito,3
remotus,3
subsidium,3
praetorius,3
incurro,3
disicio,3
uulnus,3
uulnero,3
hospes,3
maeror,3
certe,3
qualis,3
pigeo,3
late,3
eodem,3
obiecto,3
peditum,3
impiger,3
temeritas,3
coniungo,3
dono,3
magnifice,3
auus,3
aggressus,3
obseruo,3
morior,3
regulus,3
impar,3
despicio,3
minister,3
pauidus,3
affinis,3
impetro,3
impius,3
iniurius,3
utinam,3
excrucio,3
nex,3
praecipito,3
fautor,3
legatio,3
diuisio,3
uelox,3
tectum,3
imbellis,3
expugno,3
accepta,3
fossa,3
circumdo,3
quintus,3
remaneo,3
defenso,3
inuiolatus,3
pubes,3
habitus,3
administer,3
moneris,3
facundia,3
paeniteo,3
os,3
triumphus,3
iuuo,3
clam,3
tractus,3
uitabundus,3
callidus,3
territus,3
abicio,3
iugum,3
supplementum,3
hiemo,3
impedimentum,3
sanctus,3
annitor,3
creber,3
dispertio,3
desertum,3
manipulus,3
caedo,3
saucio,3
prospectus,3
opinio,3
moratus,3
uniuersus,3
fons,3
lapis,3
affligo,3
aestas,3
nego,3
ibidem,3
consultor,3
epula,3
conspectus,3
positus,3
offensus,3
sarcina,3
nudus,3
laedo,3
felix,3
auerto,3
patens,3
proelior,3
nisus,3
escendo,3
oboedientia,2
fruor,2
aequitas,2
aedifico,2
absurdus,2
arduus,2
reprehendo,2
maleuolentia,2
abstinentia,2
uigeo,2
insolens,2
uenor,2
seruilis,2
perscribo,2
nouitas,2
credibilis,2
profusus,2
ardeo,2
eloquentia,2
assequor,2
incito,2
condo,2
dispar,2
dissimilis,2
coalo,2
legitimis,2
conseruo,2
bini,2
scortum,2
conspicio,2
liberalis,2
atheniensis,2
aemulus,2
saeuio,2
materia,2
aeque,2
sapio,2
concupio,2
luxuriosus,2
liberaliter,2
mollio,2
insuesco,2
poto,2
uasum,2
miror,2
delubrum,2
sacer,2
paupertas,2
pietas,2
adimo,2
consterno,2
honeste,2
turpitudo,2
muliebris,2
lacero,2
redimo,2
cotidianus,2
similis,2
mollis,2
uirgo,2
color,2
exsanguis,2
citus,2
illicio,2
uilis,2
torpesco,2
gratuitus,2
imparatus,2
molliter,2
dica,2
repetunda,2
reus,2
profiteor,2
fascis,2
machinor,2
condio,2
nondum,2
dirimo,2
