,count
clausum,11
plaudo,11
fulmineus,11
dis,11
hio,11
nequeo,11
forsan,11
lenis,11
priscus,11
classis,11
iliacus,11
meta,11
germanicus,11
herculeus,11
uirga,11
nonne,10
clades,10
grates,10
nex,10
reuoluo,10
inceptum,10
deformis,10
oblino,10
paratus,10
dissimulo,10
recuso,10
efflo,10
ingero,10
lucidus,10
fecundus,10
desertum,10
frigidus,10
lapsus,10
regnator,10
lauo,10
uena,10
tempestas,10
sinister,10
offero,10
copia,10
sator,10
tegmen,10
praesens,10
texo,10
assisto,10
praebeo,10
ferox,10
ritus,10
expono,10
semita,10
colus,10
nodus,10
tergeminus,10
missilis,10
aemulus,10
supino,10
eximo,10
partus,10
rigo,10
fatisco,10
fortasse,10
elicio,10
quaeso,10
includo,10
proicio,10
nupta,10
miles,10
parca,10
opertum,10
instauro,10
exordium,10
ceterus,10
totidem,10
inimicus,10
discrimen,10
tripus,10
infernus,10
augeo,10
ploro,10
intra,10
lac,10
careo,10
arto,10
numero,10
siccus,10
amans,10
terribilis,10
mentior,10
pactum,10
emineo,10
prouidus,10
germen,10
excedo,10
prosilio,10
absum,10
rota,10
deinde,10
exiguus,10
rigidus,10
caestus,10
auitus,10
despicio,10
pario,10
uibro,10
raucus,10
agito,10
minister,10
tus,10
rite,10
uenerabilis,10
uirilis,10
aliquis,10
tyrannus,10
crepo,10
pauper,10
thetis,10
ango,10
puerilis,10
euoluo,10
tirynthius,10
tonans,10
zephyrus,10
stella,10
etruscus,10
flatus,10
fascis,10
eous,10
acerbus,9
fremitus,9
plausus,9
reperio,9
adimo,9
diadema,9
iurgium,9
excelsus,9
eadem,9
faux,9
expello,9
increpo,9
uado,9
uigilo,9
tardo,9
armiger,9
aspernor,9
tremesco,9
hospitus,9
stamen,9
conamen,9
mino,9
fatigo,9
spons,9
primordium,9
alnus,9
planta,9
cumulus,9
uitreus,9
summoueo,9
discors,9
orans,9
qualiter,9
aceruus,9
purus,9
concilio,9
torpeo,9
increpito,9
repente,9
uallo,9
demum,9
exclamo,9
ostento,9
aperio,9
circumdo,9
ros,9
teres,9
degener,9
nescius,9
auratus,9
colligo,9
conus,9
gemma,9
exorior,9
suspirium,9
ululo,9
liquor,9
harundo,9
tempero,9
ulna,9
simplex,9
inuitus,9
ingratus,9
resero,9
reliquiae,9
quia,9
fauilla,9
plebeius,9
luo,9
profanus,9
ignosco,9
fungor,9
